Link,RequisitionID,PayBand,HiringRange,RecruitmentType,Location
https://www.jobs.virginia.gov/jobs/agency-management-analyst-00763-richmond-virginia-united-states,498832,4,"Commensurate with experience, up to $54,000",General Public - G,ADMINISTRATIVE SERVICES
https://www.jobs.virginia.gov/jobs/maintenance-operator-williamsburg-area-headquarters-williamsburg-virginia-united-states,498821,2,"$34,489 - $57,669",General Public - G,Williamsburg Residency
https://www.jobs.virginia.gov/jobs/lead-print-tech-decal-01250-richmond-virginia-united-states,498827,3,"Commensurate with experience, up to $46,000",Agency Employee Only - A,PRINTING SECTION
https://www.jobs.virginia.gov/jobs/financial-response-non-iv-d-supervisor-w1975-richmond-virginia-united-states,498804,NA,"$69,331 to $72,812",NA,DSS HOME OFFICE
https://www.jobs.virginia.gov/jobs/project-manager-richmond-virginia-united-states-9d7ef996-f11b-49d3-99b3-8c096309799f,498818,NA,"Minimum starting salary $89,580, commensurate with experience",General Public - G,RICHMOND HEADQUARTERS
https://www.jobs.virginia.gov/jobs/workforce-services-office-manager-lynchburg-virginia-united-states,498817,NA,"$55,000 - $65,000 annually",General Public - G,LYNCHBURG
https://www.jobs.virginia.gov/jobs/csu-director-fredericksburg-virginia-united-states,498401,NA,"Commensurate up to $100,000",General Public - G,15th Dist. CSU Fredericksburg
https://www.jobs.virginia.gov/jobs/project-manager-nottoway-virginia-united-states,497705,NA,"$50,000-$75,000",General Public - G,Department of Military Affairs
https://www.jobs.virginia.gov/jobs/dmv-customer-service-center-work-leader-tysons-cr-csc-pos-01940-fairfax-county-virginia-united-states,498718,NA,Commensurate with Experience,Agency Employee Only - A,TYSONS CORNER CSC
https://www.jobs.virginia.gov/jobs/public-health-nurse-staunton-virginia-united-states-a91e4dae-1c74-48c4-b4e7-fc1485549043,498244,NA,"$54,000 - $ 57,500",General Public - G,Cent Shen-August/Staunton
https://www.jobs.virginia.gov/jobs/public-health-nurse-staunton-virginia-united-states-93061245-4755-4f91-abed-a69882cec44b,498099,NA,"$54,000 - $57,500",General Public - G,Cent Shen-August/Staunton
https://www.jobs.virginia.gov/jobs/public-health-nurse-staunton-virginia-united-states,498098,NA,"$54,000 - $57,500",General Public - G,Cent Shen-August/Staunton
https://www.jobs.virginia.gov/jobs/environmental-health-specialist-staunton-virginia-united-states-50dcc168-d370-4de2-a733-0ae0b84353c6,498090,NA,"$39,500 - $55,000",General Public - G,Cent Shen-August/Staunton
https://www.jobs.virginia.gov/jobs/treatment-plant-operator-caroline-plant-01332-caroline-virginia-united-states,496723,NA,"$36,383 - $56,757",General Public - G,Caroline Correctional Unit 02
https://www.jobs.virginia.gov/jobs/swro-p3011-air-permit-writer-washington-virginia-united-states,495915,NA,"$50,811 - $96,448",General Public - G,Southwest Regional Office
https://www.jobs.virginia.gov/jobs/deputy-director-of-vital-records-richmond-virginia-united-states,498633,NA,"$100,000-$115,000",General Public - G,VITAL RECORDS
https://www.jobs.virginia.gov/jobs/food-operations-supervisor-nottoway-correctional-center-00023-nottoway-virginia-united-states,498600,NA,"$39,900 - $54,317",General Public - G,Nottoway Correctional Center
https://www.jobs.virginia.gov/jobs/human-services-program-supervisor-tobacco-control-program-manager-richmond-virginia-united-states,498552,NA,"$84,820.75 - $90,000.00",General Public - G,VDH-Central Office
https://www.jobs.virginia.gov/jobs/snap-program-consultant-sr-w1153-richmond-virginia-united-states,498755,5,"$67,000 - $82,000/yr.",General Public - G,DSS HOME OFFICE
https://www.jobs.virginia.gov/jobs/area-construction-engineer-pe-fairfax-county-virginia-united-states,498800,NA,"$99,300-$161,000",General Public - G,NOVA District Office
https://www.jobs.virginia.gov/jobs/sr-materials-documentation-technician-fairfax-county-virginia-united-states,498798,NA,"$55,176-$89,661",General Public - G,NOVA District Office
https://www.jobs.virginia.gov/jobs/campus-life-associate-aquatics-rec-w0074-augusta-county-virginia-united-states,498791,3,"Maximum salary $40,000",General Public - G,Wilson Wkfc Rehab Ctn
https://www.jobs.virginia.gov/jobs/construction-manager-bristol-bristol-virginia-united-states,498775,NA,"$73,394 - $119,265",General Public - G,Bristol District Office
https://www.jobs.virginia.gov/jobs/accountant-richmond-virginia-united-states-7f971c2f-2b0a-451d-ae37-383eff29efb8,498426,NA,"$54,000-$64,000",General Public - G,RICHMOND-HQ
https://www.jobs.virginia.gov/jobs/special-education-financial-data-specialist-richmond-virginia-united-states,498765,5,"$50,811 min. - $85,000 max.",General Public - G,VDOE James Monroe Building
https://www.jobs.virginia.gov/jobs/forensic-scientist-digital-multimedia-evidence-central-laboratory-cf449-richmond-virginia-united-states,498783,5,"$52,676 - $88,123",General Public - G,Dept of Forensic Science
https://www.jobs.virginia.gov/jobs/corrections-sergeant-nottoway-correctional-center-00105-nottoway-virginia-united-states,498760,NA,"$46,400 - $82,732",Agency Employee Only - A,Nottoway Correctional Center
https://www.jobs.virginia.gov/jobs/attorney-assistant-public-defender-i-ii-chesapeake-chesapeake-virginia-united-states,498741,NA,"$58,492.00 / $67,052.00 + State Benefits",General Public - G,CHESAPEAKE 324
https://www.jobs.virginia.gov/jobs/unit-manager-keen-mountain-correctional-center-00410-richmond-virginia-united-states,497749,NA,"$53,352 - $83,329",Agency Employee Only - A,Keen Mountain Correctional Ctr
https://www.jobs.virginia.gov/jobs/business-manager-a-cbp-tazewell-virginia-united-states,498612,NA,"$38,894 - $58,000",General Public - G,CUMB PLATEAU-TAZEWELL
https://www.jobs.virginia.gov/jobs/forest-technician-headwaters-district-buchanan-virginia-united-states,498753,NA,"Starting at $33,000.00+ with benefits",General Public - G,Western Office Buchanan
https://www.jobs.virginia.gov/jobs/corrections-lieutenant-chesterfield-womens-ccap-01875-chesterfield-virginia-united-states,498743,NA,"$51,240 - $89,223",Agency Employee Only - A,Chesterfield Womens CCAP
https://www.jobs.virginia.gov/jobs/probation-officer-p-p-district-32-henrico-p3204-henrico-virginia-united-states,498742,NA,"$42,500 - $47,000",General Public - G,Henrico P&P
https://www.jobs.virginia.gov/jobs/corrections-lieutenant-fluvanna-correctional-center-for-women-00058-fluvanna-virginia-united-states,498698,NA,"$53,577 - $89,223",Agency Employee Only - A,Fluvanna Correctional Center
https://www.jobs.virginia.gov/jobs/casework-counselor-nottoway-correctional-center-00072-nottoway-virginia-united-states,498693,NA,"$42,000 - $60,675",General Public - G,Nottoway Correctional Center
https://www.jobs.virginia.gov/jobs/probation-officer-p-p-district-9-charlottesville-p0925-charlottesville-virginia-united-states,498680,NA,"$42,500 - $47,000",General Public - G,Charlottesville P&P
https://www.jobs.virginia.gov/jobs/office-services-assistant-p-p-district-36-p3611-richmond-virginia-united-states,498682,NA,"$37,485 - $48,561",General Public - G,Alexandria P&P
https://www.jobs.virginia.gov/jobs/systems-analyst-position-no-05028-richmond-virginia-united-states,498746,NA,"Commensurate with experience, up to $115,000",Agency Employee Only - A,IT SERVICES
https://www.jobs.virginia.gov/jobs/food-operations-assistant-director-fluvanna-correctional-center-00101-fluvanna-virginia-united-states,498677,NA,"$43,890 - $64,909",General Public - G,Fluvanna Correctional Center
https://www.jobs.virginia.gov/jobs/chief-of-housing-and-programs-manager-virginia-corr-ctr-for-women-01144-goochland-virginia-united-states,498676,NA,"$54,359 - $89,148",Agency Employee Only - A,Virginia Corr Ctr For Women
https://www.jobs.virginia.gov/jobs/maintenance-operator-shipman-ahq-nelson-virginia-united-states-ba8fc9d8-2788-45ca-a88c-9905baa5afe0,498739,NA,"$33,005 - $53,633",General Public - G,Shipman AHQ
https://www.jobs.virginia.gov/jobs/deputy-clerk-agency-only-chesapeake-chesapeake-virginia-united-states,498738,NA,"negotiable to $37,252",Agency Employee Only - A,Chesapeake General District Ct
https://www.jobs.virginia.gov/jobs/transportation-operator-hampton-virginia-united-states,498727,NA,"$34,660 - $44,500",General Public - G,Hampton Roads Harbor Tunnels
https://www.jobs.virginia.gov/jobs/enterprise-architect-richmond-virginia-united-states,498714,NA,"Negotiable to $120,000",General Public - G,VA Information Technologies
https://www.jobs.virginia.gov/jobs/customer-account-manager-cam-richmond-virginia-united-states,498717,NA,"Negotiable to $120,000",General Public - G,VA Information Technologies
https://www.jobs.virginia.gov/jobs/rn-unit-manager-roanoke-virginia-united-states,498713,NA,"$80,000 - $95,000",General Public - G,Virginia Veterans Care Center
https://www.jobs.virginia.gov/jobs/office-services-specialist-bland-correctional-center-00264-bland-virginia-united-states,497751,NA,"$31,200 - $41,576",General Public - G,Bland Correctional Center
https://www.jobs.virginia.gov/jobs/corrections-lieutenant-shift-comdr-central-virginia-correctional-unit-13-13057-chesterfield-virginia-united-states,498674,NA,"$51,240 - $89,223",Agency Employee Only - A,Central VA Corr Unit 13
https://www.jobs.virginia.gov/jobs/meat-and-poultry-inspector-rockingham-co-01096-rockingham-virginia-united-states,498632,4,"Up to $55,000 annually. Excellent State Benefits",General Public - G,HARRISONBURG LAB-OFFICE
https://www.jobs.virginia.gov/jobs/business-economic-development-navigator-accomac-virginia-united-states-albemarle-county-alexandria-alleghany-amelia-amherst-appomattox-arlington-augusta-county-bath-bedford-bedford-county-bla,498648,NA,"$46,200 - $51,700 annually",Agency Employee Only - A,VEC CENTRAL OFFICE
https://www.jobs.virginia.gov/jobs/agency-procurement-spec-senior-richmond-virginia-united-states,498538,NA,"$60,000 - $75,000",General Public - G,VDH-Central Office
https://www.jobs.virginia.gov/jobs/protective-services-hotline-specialist-richmond-virginia-united-states,498537,NA,"$51,000 - $56,000 (Commensurate with experience)",General Public - G,Dept of Social Services
https://www.jobs.virginia.gov/jobs/corrections-officer-pocahontas-st-correctional-center-00373-tazewell-virginia-united-states,496096,NA,"$42,000",General Public - G,Pocahontas State Corr Ctr
https://www.jobs.virginia.gov/jobs/public-health-nurse-supervisor-richmond-virginia-united-states-37ec382e-0b26-4333-993f-8b5d48956df4,498417,NA,"$80,000 - $87,000",General Public - G,Dept of Health
https://www.jobs.virginia.gov/jobs/management-analyst-senior-w4310-richmond-virginia-united-states,498670,NA,"$66,049-$80,000 (salary commensurate w/experience)",General Public - G,DSS HOME OFFICE
https://www.jobs.virginia.gov/jobs/maintenance-operator-hanover-virginia-united-states,498616,2,"$35,489 - $57,669",General Public - G,Hanover County
https://www.jobs.virginia.gov/jobs/food-operations-assistant-director-lunenburg-correctional-center-00042-lunenburg-virginia-united-states-048a356b-603b-4e6b-b2e5-de624a4b64bb,498627,NA,"$43,890 - $64,909",General Public - G,Lunenburg Correctional Center
https://www.jobs.virginia.gov/jobs/casework-counselor-state-farm-work-center-02013-goochland-virginia-united-states,498624,NA,"$42,000 - $60,675",General Public - G,State Farm Work Center
https://www.jobs.virginia.gov/jobs/unit-manager-buckingham-correctional-center-00535-buckingham-virginia-united-states,498620,NA,"$53,352 - $83,329",Agency Employee Only - A,Buckingham Correctional Center
https://www.jobs.virginia.gov/jobs/maintenance-technician-augusta-county-virginia-united-states-charlottesville-clifton-forge-harrisonburg-highland-lexington-nelson-rockbridge-county-rockingham-staunton,498484,NA,"32,500",General Public - G,Frontier Culture Museum of Va
https://www.jobs.virginia.gov/jobs/real-pay-for-real-jobs-epic-project-vocational-rehabilitation-counselor-capitol-district-ars00125-henrico-virginia-united-states,498205,4,Commensurate with Experience,General Public - G,Aging & Rehab Svcs
https://www.jobs.virginia.gov/jobs/peoplesoft-developer-00022-richmond-virginia-united-states,495310,NA,"$85,000 - $100,000",General Public - G,Monroe Building
https://www.jobs.virginia.gov/jobs/administrative-office-specialist-accomac-virginia-united-states-albemarle-county-alexandria-alleghany-amelia-amherst-appomattox-arlington-augusta-county-bath-bedford-bedford-county-bland-bote,499716,NA,"$29,772 – $35,000",General Public - G,main location
https://www.jobs.virginia.gov/jobs/office-services-supervisor-sr-brunswick-virginia-united-states-charlotte-county-emporia-halifax-lunenburg-mecklenburg-south-boston,499511,NA,"$29,772-$45,000",General Public - G,Mecklenburg County Territory
https://www.jobs.virginia.gov/jobs/right-of-way-agent-fairfax-virginia-united-states-fredericksburg,495401,NA,"$72,000 - $100,000",General Public - G,NOVA District Office
https://www.jobs.virginia.gov/jobs/forensic-evidence-specialist-i-central-laboratory-cf623-richmond-virginia-united-states,499707,3,"$31,745 - $40,482",General Public - G,Dept of Forensic Science
https://www.jobs.virginia.gov/jobs/farm-manager-state-farm-correctional-center-01581-goochland-virginia-united-states,499366,NA,"$45,486 - $70,958",General Public - G,State Farm Work Center
https://www.jobs.virginia.gov/jobs/tractor-trailer-driver-state-farm-correctional-center-01554-goochland-virginia-united-states,499696,NA,"$43,995 - $55,037",General Public - G,State Farm Work Center
https://www.jobs.virginia.gov/jobs/environmental-health-specialist-sr-petersburg-virginia-united-states-674b5c0c-430b-4a20-9493-a58ba0c911ff,499651,NA,"$41,475 - $53,478",General Public - G,CRATER HQ
https://www.jobs.virginia.gov/jobs/investigator-charlottesville-virginia-united-states,499653,NA,"$52,757.00 + State Benefits",General Public - G,CHARLOTTESVILLE 320
https://www.jobs.virginia.gov/jobs/nro-p1126-office-administrative-support-prince-william-virginia-united-states,499668,3,"$36,000 - 55,000",General Public - G,Northern Regional Office
https://www.jobs.virginia.gov/jobs/maintenance-supervisor-brosville-ahq-danville-virginia-united-states,499689,NA,"$41,886 - $68,065",General Public - G,Brosville AHQ
https://www.jobs.virginia.gov/jobs/inventory-ims-program-supervisor-richmond-virginia-united-states,499671,NA,"$56,891 - $92,448",General Public - G,Old Hwy. Building
https://www.jobs.virginia.gov/jobs/it-specialist-virginia-beach-virginia-united-states,499673,NA,"$60,000-$70,000",General Public - G,J&C VCC
https://www.jobs.virginia.gov/jobs/orientation-mobility-specialist-sign-on-bonus-bvi00127-staunton-virginia-united-states,499667,4,"Salary range $47,476 - $87,831 ($10,000 Sign on Bonus)",General Public - G,Blind & Vision Impaired
https://www.jobs.virginia.gov/jobs/deputy-economist-richmond-virginia-united-states,499650,NA,"Commensurate with experience up to $166,000",General Public - G,Main Street Center
https://www.jobs.virginia.gov/jobs/trade-representative-accomac-virginia-united-states-albemarle-county-alexandria-alleghany-amelia-amherst-appomattox-arlington-augusta-county-bath-bedford-bedford-county-bland-botetourt-county,499647,NA,"$42,000 - $47,000 annually",Agency Employee Only - A,VEC CENTRAL OFFICE
